Report Date,Choice 600-900,Select 600-900
04/02/2008,137.77,137.24
04/01/2008,138.79,137.02
03/31/2008,139.02,137.00
03/28/2008,138.22,137.88
03/27/2008,139.05,138.80
03/26/2008,140.77,139.43
03/25/2008,140.64,139.63
03/24/2008,141.26,139.82
03/21/2008,141.31,139.50
03/20/2008,141.51,139.71
03/19/2008,141.92,140.35
03/18/2008,142.50,141.46
03/17/2008,142.65,141.76
03/14/2008,141.95,141.40
03/13/2008,143.32,143.15
03/12/2008,145.65,143.96
03/11/2008,148.57,144.77
03/10/2008,148.94,146.03
03/07/2008,147.71,146.04
03/06/2008,148.96,146.79
03/05/2008,150.16,147.37
03/04/2008,151.94,147.52
03/03/2008,151.41,147.45
02/29/2008,149.81,146.65
02/28/2008,149.77,146.75
02/27/2008,149.47,146.79
02/26/2008,149.15,146.45
02/25/2008,148.87,146.72
02/22/2008,148.21,146.45
02/21/2008,148.91,146.81
02/20/2008,150.25,147.48
02/19/2008,150.02,147.41
02/18/2008,149.57,147.40
02/15/2008,149.39,147.82
02/14/2008,150.43,148.11
02/13/2008,152.26,148.05
02/12/2008,152.37,147.25
02/11/2008,151.27,146.60
02/08/2008,150.21,145.81
02/07/2008,150.36,144.44
02/06/2008,149.43,142.98
02/05/2008,147.45,141.82
02/04/2008,145.40,140.43
02/01/2008,144.16,138.38
01/31/2008,143.45,137.68
01/30/2008,143.36,137.11
01/29/2008,143.13,136.77
01/28/2008,143.11,137.07
01/25/2008,142.74,136.47
01/24/2008,143.30,137.05
01/23/2008,144.09,137.19
01/22/2008,145.01,137.60
01/21/2008,144.86,138.18
01/18/2008,145.53,138.69
01/17/2008,146.99,139.27
01/16/2008,147.68,140.30
01/15/2008,147.97,140.14
01/14/2008,148.54,140.03
01/11/2008,148.78,139.51
01/10/2008,148.73,138.98
01/09/2008,149.13,139.01
01/08/2008,150.04,138.88
01/07/2008,149.54,138.35
01/04/2008,148.55,137.33
01/03/2008,148.38,137.77
01/02/2008,148.08,137.22
12/31/2007,147.21,135.58
12/28/2007,146.89,135.63
12/27/2007,147.83,136.45
12/26/2007,148.35,136.25
12/21/2007,148.62,135.69
12/20/2007,147.77,136.43
12/19/2007,148.27,137.41
12/18/2007,150.48,137.20
12/17/2007,151.30,135.85
12/14/2007,148.79,132.94
12/13/2007,147.24,132.00
12/12/2007,146.77,132.38
12/11/2007,147.86,132.32
12/10/2007,147.82,131.08
12/07/2007,147.31,130.62
12/06/2007,147.63,131.15
12/05/2007,148.21,132.35
12/04/2007,148.87,133.66
12/03/2007,149.62,133.70
11/30/2007,150.21,133.81
11/29/2007,149.92,135.77
11/28/2007,151.34,137.00
11/27/2007,151.12,136.54
11/26/2007,150.68,134.95
11/23/2007,148.55,134.46
11/21/2007,147.98,134.60
11/20/2007,148.24,134.54
11/19/2007,145.75,133.69
11/16/2007,144.07,133.29
11/15/2007,144.02,132.95
11/14/2007,144.30,132.95
11/13/2007,143.13,132.17
11/12/2007,141.97,129.91
11/09/2007,140.63,128.61
11/08/2007,140.02,128.63
11/07/2007,139.20,128.32
11/06/2007,139.60,128.62
11/05/2007,139.43,128.26
11/02/2007,137.98,127.60
11/01/2007,138.95,127.61
10/31/2007,140.67,128.15
10/30/2007,141.43,129.06
10/29/2007,141.13,129.71
10/26/2007,141.55,129.30
10/25/2007,143.39,129.82
10/24/2007,144.08,131.28
10/23/2007,144.73,132.51
10/22/2007,144.55,132.58
10/19/2007,144.60,132.81
10/18/2007,145.40,133.11
10/17/2007,145.27,133.71
10/16/2007,145.43,133.77
10/15/2007,144.56,133.60
10/12/2007,143.49,133.48
10/11/2007,143.96,134.36
10/10/2007,145.78,135.23
10/09/2007,146.24,135.72
10/08/2007,145.92,136.12
10/05/2007,145.64,135.84
10/04/2007,146.74,136.33
10/03/2007,147.00,136.28
10/02/2007,147.20,136.23
10/01/2007,146.61,137.14
09/28/2007,146.40,137.53
09/27/2007,147.40,138.29
09/26/2007,147.01,137.71
09/25/2007,146.35,137.08
09/24/2007,146.24,136.73
09/21/2007,145.07,136.21
09/20/2007,144.96,136.49
09/19/2007,145.49,137.54
09/18/2007,146.78,138.08
09/17/2007,146.38,137.92
09/14/2007,145.40,138.52
09/13/2007,146.05,139.32
09/12/2007,147.07,139.81
09/11/2007,148.41,140.37
09/10/2007,148.42,141.35
09/07/2007,147.66,141.74
09/06/2007,148.34,142.30
09/05/2007,148.99,142.41
09/04/2007,148.88,141.42
08/31/2007,147.77,140.54
08/30/2007,147.05,140.57
08/29/2007,146.67,140.06
08/28/2007,146.51,139.38
08/27/2007,144.62,138.22
08/24/2007,143.15,137.06
08/23/2007,143.36,136.95
08/22/2007,143.05,136.82
08/21/2007,143.34,137.04
08/20/2007,143.84,138.42
08/17/2007,143.79,138.25
08/16/2007,144.39,138.77
08/15/2007,144.61,138.84
08/14/2007,144.46,138.81
08/13/2007,144.70,138.59
08/10/2007,144.07,137.99
08/09/2007,143.91,138.49
08/08/2007,144.36,139.32
08/07/2007,144.92,139.94
08/06/2007,145.40,140.18
08/03/2007,144.61,139.05
08/02/2007,144.84,138.87
08/01/2007,144.59,138.29
07/31/2007,143.23,136.84
07/30/2007,141.48,135.74
07/27/2007,140.75,135.04
07/26/2007,140.53,134.64
07/25/2007,140.07,134.58
07/24/2007,140.54,134.59
07/23/2007,141.96,135.23
07/20/2007,141.34,136.15
07/19/2007,142.26,136.67
07/18/2007,143.52,136.55
07/17/2007,143.73,137.01
07/16/2007,143.30,137.23
07/13/2007,142.92,136.83
07/12/2007,143.19,136.98
07/11/2007,143.09,136.95
07/10/2007,142.29,136.40
07/09/2007,140.62,134.97
07/06/2007,139.63,133.79
07/05/2007,139.85,133.40
07/03/2007,140.42,133.62
07/02/2007,139.56,132.95
06/29/2007,138.77,132.11
06/28/2007,139.21,131.98
06/27/2007,139.29,131.87
06/26/2007,139.65,132.30
06/25/2007,139.66,132.97
06/22/2007,140.07,134.13
06/21/2007,141.21,135.31
06/20/2007,143.43,136.92
06/19/2007,144.46,137.65
06/18/2007,144.31,138.73
06/15/2007,144.72,139.16
06/14/2007,146.11,139.94
06/13/2007,147.58,140.70
06/12/2007,149.37,142.06
06/11/2007,150.36,142.33
06/08/2007,149.71,142.72
06/07/2007,150.47,143.90
06/06/2007,152.80,145.01
06/05/2007,154.94,145.58
06/04/2007,155.68,145.78
06/01/2007,154.86,145.25
05/31/2007,155.41,146.44
05/30/2007,157.22,147.83
05/29/2007,156.77,147.61
05/25/2007,157.52,147.83
05/24/2007,160.06,148.53
05/23/2007,162.32,149.60
05/22/2007,164.36,151.21
05/21/2007,166.19,153.38
05/18/2007,165.95,154.08
05/17/2007,166.40,153.62
05/16/2007,167.17,154.00
05/15/2007,166.66,153.26
05/14/2007,165.15,151.47
05/11/2007,162.56,149.97
05/10/2007,161.50,148.69
05/09/2007,160.86,146.95
05/08/2007,158.89,144.47
05/07/2007,156.60,143.91
05/04/2007,155.33,144.12
05/03/2007,155.67,144.47
05/02/2007,155.76,144.81
05/01/2007,157.76,146.20
04/30/2007,157.89,146.07
04/27/2007,157.76,145.64
04/26/2007,159.76,146.59
04/25/2007,162.29,148.36
04/24/2007,164.45,150.63
04/23/2007,163.46,151.47
04/20/2007,162.58,152.04
04/19/2007,163.77,153.08
04/18/2007,167.25,154.98
04/17/2007,168.68,156.55
04/16/2007,169.17,157.30
04/13/2007,169.67,158.95
04/12/2007,172.47,159.75
04/11/2007,171.96,159.23
04/10/2007,166.99,156.80
04/09/2007,163.38,154.12
04/06/2007,159.58,151.26
04/05/2007,157.10,148.58
04/04/2007,156.33,147.24
04/03/2007,154.64,145.79
04/02/2007,153.35,144.46
03/30/2007,151.86,142.91
03/29/2007,152.47,143.22
03/28/2007,154.10,144.56
03/27/2007,155.47,146.42
03/26/2007,156.39,147.48
03/23/2007,158.01,148.36
03/22/2007,159.29,148.83
03/21/2007,162.42,151.41
03/20/2007,164.57,154.08
03/19/2007,164.03,155.25
03/16/2007,164.19,155.76
03/15/2007,166.00,156.37
03/14/2007,167.53,155.98
03/13/2007,165.92,154.82
03/12/2007,163.88,153.07
03/09/2007,159.88,150.83
03/08/2007,158.04,148.50
03/07/2007,157.15,147.22
03/06/2007,152.77,146.54
03/05/2007,150.67,144.33
03/02/2007,148.86,142.19
03/01/2007,148.40,141.91
02/28/2007,148.82,141.94
02/27/2007,150.07,142.77
02/26/2007,150.28,143.47
02/23/2007,149.39,143.25
02/22/2007,150.87,144.61
02/21/2007,152.58,145.50
02/20/2007,154.01,146.08
02/19/2007,154.38,147.06
02/16/2007,154.37,146.93
02/15/2007,155.29,147.21
02/14/2007,155.47,146.53
02/13/2007,152.21,144.44
02/12/2007,149.08,142.31
02/09/2007,145.17,139.35
02/08/2007,143.63,137.31
02/07/2007,143.18,136.44
02/06/2007,142.78,135.64
02/05/2007,141.95,134.70
02/02/2007,141.22,134.21
02/01/2007,142.31,134.55
01/31/2007,143.62,134.74
01/30/2007,144.09,135.20
01/29/2007,144.07,135.85
01/26/2007,146.26,136.84
01/25/2007,148.57,137.53
01/24/2007,149.57,137.77
01/23/2007,150.74,139.02
01/22/2007,151.73,140.20
01/19/2007,152.93,141.23
01/18/2007,153.54,141.22
01/17/2007,154.66,141.64
01/16/2007,155.97,141.71
01/15/2007,155.71,141.44
01/12/2007,155.33,140.58
01/11/2007,154.05,139.31
01/10/2007,152.91,138.68
01/09/2007,150.85,137.21
01/08/2007,149.38,136.01
01/05/2007,147.79,133.68
01/04/2007,147.10,132.08
01/03/2007,145.55,130.76
01/02/2007,144.61,129.32
12/29/2006,144.01,128.78
12/28/2006,144.40,128.57
12/27/2006,144.06,127.81
12/26/2006,141.31,125.93
12/22/2006,140.26,124.88
12/21/2006,140.69,124.88
12/20/2006,143.32,126.38
12/19/2006,142.80,126.63
12/18/2006,144.50,127.52
12/15/2006,144.66,126.29
12/14/2006,144.31,125.49
12/13/2006,142.67,125.35
12/12/2006,142.60,125.06
12/11/2006,142.78,124.43
12/08/2006,142.38,124.86
12/07/2006,142.64,125.71
12/06/2006,142.69,126.39
12/05/2006,142.60,126.55
12/04/2006,142.35,126.45
12/01/2006,141.11,126.44
11/30/2006,140.20,126.70
11/29/2006,140.62,127.37
11/28/2006,141.39,127.80
11/27/2006,141.51,128.22
11/24/2006,142.15,129.34
11/22/2006,142.18,129.35
11/21/2006,142.05,128.90
11/20/2006,140.65,127.81
11/17/2006,140.53,128.01
11/16/2006,142.70,129.74
11/15/2006,143.83,130.54
11/14/2006,144.51,131.43
11/13/2006,143.85,131.06
11/10/2006,143.46,130.83
11/09/2006,143.31,131.94
11/08/2006,144.34,132.41
11/07/2006,146.86,132.69
11/06/2006,146.54,133.27
11/03/2006,146.27,134.15
11/02/2006,147.79,135.30
11/01/2006,147.70,135.49
10/31/2006,148.05,135.72
10/30/2006,147.77,136.48
10/27/2006,146.47,135.98
10/26/2006,147.23,136.78
10/25/2006,148.04,137.62
10/24/2006,148.49,137.63
10/23/2006,148.08,137.45
10/20/2006,146.96,136.62
10/19/2006,146.65,136.56
10/18/2006,146.27,136.36
10/17/2006,145.83,135.92
10/16/2006,144.85,135.00
10/13/2006,143.44,134.61
10/12/2006,143.32,134.44
10/11/2006,143.28,133.87
10/10/2006,142.80,133.53
10/09/2006,142.27,133.46
10/06/2006,142.15,134.31
10/05/2006,142.39,134.72
10/04/2006,142.41,134.54
10/03/2006,142.29,134.35
10/02/2006,142.51,133.35
09/29/2006,142.09,133.13
09/28/2006,141.72,132.82
09/27/2006,141.55,132.67
09/26/2006,141.46,132.79
09/25/2006,139.89,131.89
09/22/2006,139.12,131.61
09/21/2006,140.71,131.66
09/20/2006,141.94,132.41
09/19/2006,144.11,134.03
09/18/2006,144.58,134.94
09/15/2006,144.84,135.13
09/14/2006,145.98,136.48
09/13/2006,147.27,137.84
09/12/2006,149.21,139.60
09/11/2006,149.00,139.16
09/08/2006,148.82,138.21
09/07/2006,148.37,138.12
09/06/2006,148.06,138.86
09/05/2006,147.01,138.29
09/01/2006,145.24,135.39
08/31/2006,145.28,135.39
08/30/2006,145.47,135.76
08/29/2006,145.93,136.47
08/28/2006,145.94,135.50
08/25/2006,145.65,134.78
08/24/2006,146.40,136.11
08/23/2006,147.63,136.87
08/22/2006,148.42,137.52
08/21/2006,148.52,138.25
08/18/2006,149.35,139.19
08/17/2006,151.08,140.05
08/16/2006,151.39,139.42
08/15/2006,151.58,139.35
08/14/2006,150.93,139.91
08/11/2006,148.99,138.20
08/10/2006,147.74,136.33
08/09/2006,146.97,135.02
08/08/2006,145.81,133.32
08/07/2006,143.99,131.02
08/04/2006,141.86,128.83
08/03/2006,140.68,127.03
08/02/2006,140.21,125.44
08/01/2006,140.01,124.16
07/31/2006,140.33,123.33
07/28/2006,139.22,122.93
07/27/2006,139.14,122.97
07/26/2006,141.02,123.48
07/25/2006,142.91,124.36
07/24/2006,142.09,124.72
07/21/2006,141.94,124.28
07/20/2006,142.73,124.04
07/19/2006,144.39,123.89
07/18/2006,145.20,124.29
07/17/2006,146.35,125.62
07/14/2006,147.09,125.80
07/13/2006,148.49,126.30
07/12/2006,149.80,127.45
07/11/2006,150.87,128.49
07/10/2006,151.69,129.66
07/07/2006,152.39,130.38
07/06/2006,153.17,131.14
07/05/2006,154.20,131.66
07/03/2006,153.95,131.49
06/30/2006,154.07,131.39
06/29/2006,153.93,131.23
06/28/2006,154.14,130.80
06/27/2006,153.94,130.75
06/26/2006,152.45,130.10
06/23/2006,152.12,129.29
06/22/2006,152.77,129.72
06/21/2006,152.49,130.01
06/20/2006,152.24,129.64
06/19/2006,151.79,129.37
06/16/2006,151.51,129.09
06/15/2006,151.65,128.84
06/14/2006,151.82,128.94
06/13/2006,152.35,129.36
